Airport ID,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TZ database timezone,Type,Source
Dhangarhi Airport,Dhangarhi,Nepal,DHI,VNDH,28.75329971313477,80.58190155029297,690,5.75,N,Asia/Katmandu,airport,OurAirports
Muan International Airport,Muan,South Korea,MWX,RKJB,34.991406,126.382814,35,9,U,Asia/Seoul,airport,OurAirports
Astypalaia Airport,Astypalaia,Greece,JTY,LGPL,36.5798988342,26.3757991791,165,2,E,Europe/Athens,airport,OurAirports
Ikaria Airport,Ikaria,Greece,JIK,LGIK,37.6827011108,26.3470993042,79,2,E,Europe/Athens,airport,OurAirports
Kalymnos Airport,Kalymnos,Greece,JKL,LGKY,36.9632987976,26.9405994415,771,2,E,Europe/Athens,airport,OurAirports
Milos Airport,Milos,Greece,MLO,LGML,36.696899,24.4769,10,2,E,Europe/Athens,airport,OurAirports
Naxos Airport,Cyclades Islands,Greece,JNX,LGNX,37.0811004639,25.3680992126,10,2,E,Europe/Athens,airport,OurAirports
Paros National Airport,Paros,Greece,PAS,LGPA,37.020495,25.113195,131,2,E,Europe/Athens,airport,OurAirports
Kastelorizo Airport,Kastelorizo,Greece,KZS,LGKJ,36.1417007446,29.576400756799995,489,2,E,Europe/Athens,airport,OurAirports
Marsa Alam International Airport,Marsa Alam,Egypt,RMF,HEMA,25.557100296,34.5836982727,251,2,U,Africa/Cairo,airport,OurAirports
Weeze Airport,Weeze,Germany,NRN,EDLV,51.6024017334,6.14216995239,106,1,E,Europe/Berlin,airport,OurAirports
Francisco B. Reyes Airport,Busuanga,Philippines,USU,RPVV,12.1215000153,120.099998474,148,8,N,Asia/Manila,airport,OurAirports
Bancasi Airport,Butuan,Philippines,BXU,RPME,8.9515,125.4788,141,8,N,Asia/Manila,airport,OurAirports
Dipolog Airport,Dipolog,Philippines,DPL,RPMG,8.60198349877,123.341875076,12,8,N,Asia/Manila,airport,OurAirports
Laoag International Airport,Laoag,Philippines,LAO,RPLI,18.1781005859375,120.53199768066406,25,8,N,Asia/Manila,airport,OurAirports
Legazpi City International Airport,Legazpi,Philippines,LGP,RPLP,13.1575,123.735,66,8,N,Asia/Manila,airport,OurAirports
Labo Airport,Ozamis,Philippines,OZC,RPMO,8.178509712219238,123.84200286865234,75,8,N,Asia/Manila,airport,OurAirports
Mactan Cebu International Airport,Cebu,Philippines,CEB,RPVM,10.307499885559,123.97899627686,31,8,N,Asia/Manila,airport,OurAirports
Norden-Norddeich Airport,Norden,Germany,NOD,EDWS,53.6330566406,7.19027805328,3,1,E,Europe/Berlin,airport,OurAirports
Juist Airport,Juist,Germany,JUI,EDWJ,53.68111038208008,7.055832862854004,7,1,E,Europe/Berlin,airport,OurAirports
Porto Seguro Airport,Porto Seguro,Brazil,BPS,SBPS,-16.438601,-39.080898,168,-3,S,America/Fortaleza,airport,OurAirports
Iguatu Airport,Iguatu,Brazil,QIG,SNIG,-6.346640110015869,-39.29380035400391,699,-3,S,America/Fortaleza,airport,OurAirports
Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,PMW,SBPJ,-10.2915000916,-48.35699844359999,774,-3,S,America/Fortaleza,airport,OurAirports
Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,CLV,SBCN,-17.725299835205,-48.607498168945,2247,-3,S,America/Sao_Paulo,airport,OurAirports
Missoula International Airport,Missoula,United States,MSO,KMSO,46.91630173,-114.0910034,3206,-7,A,America/Denver,airport,OurAirports
Blackall Airport,Blackall,Australia,BKQ,YBCK,-24.427799224900003,145.429000854,928,10,O,Australia/Brisbane,airport,OurAirports
Bundaberg Airport,Bundaberg,Australia,BDB,YBUD,-24.9039001465,152.319000244,107,10,O,Australia/Brisbane,airport,OurAirports
Grand Canyon National Park Airport,Grand Canyon,United States,GCN,KGCN,35.95240020751953,-112.14700317382812,6609,-7,N,America/Phoenix,airport,OurAirports
Sugar Land Regional Airport,Sugar Land,United States,SGR,KSGR,29.622299194336,-95.65650177002,82,-6,A,America/Chicago,airport,OurAirports
Centennial Airport,Denver,United States,APA,KAPA,39.57009888,-104.848999,5885,-7,A,America/Denver,airport,OurAirports
Clovis Municipal Airport,Clovis,United States,CVN,KCVN,34.4250984192,-103.07900238,4216,-7,A,America/Denver,airport,OurAirports
Fort Stockton Pecos County Airport,Fort Stockton,United States,FST,KFST,30.9157009125,-102.916000366,3011,-6,A,America/Chicago,airport,OurAirports
Las Vegas Municipal Airport,Las Vegas,United States,LVS,KLVS,35.6542015076,-105.141998291,6877,-7,A,America/Denver,airport,OurAirports
West Houston Airport,Houston,United States,IWS,KIWS,29.8181991577,-95.6725997925,111,-6,A,America/Chicago,airport,OurAirports
Las Cruces International Airport,Las Cruces,United States,LRU,KLRU,32.289398193359375,-106.9219970703125,4456,-7,A,America/Denver,airport,OurAirports
Stephens County Airport,Breckenridge,United States,BKD,KBKD,32.71900177,-98.8909988403,1284,-6,A,America/Chicago,airport,OurAirports
Draughon Miller Central Texas Regional Airport,Temple,United States,TPL,KTPL,31.15250015258789,-97.40779876708984,682,-6,A,America/Chicago,airport,OurAirports
Ozona Municipal Airport,Ozona,United States,OZA,KOZA,30.735300064087,-101.20300292969,2381,-6,A,America/Chicago,airport,OurAirports
Kaadedhdhoo Airport,Kaadedhdhoo,Maldives,KDM,VRMT,0.4881309866905212,72.99690246582031,2,5,U,Indian/Maldives,airport,OurAirports
Aklavik/Freddie Carmichael Airport,Aklavik,Canada,LAK,CYKD,68.223297,-135.00599,23,-7,A,America/Edmonton,airport,OurAirports
Déline Airport,Deline,Canada,YWJ,CYWJ,65.21109771728516,-123.43599700927734,703,-7,A,America/Edmonton,airport,OurAirports
Tulita Airport,Tulita,Canada,ZFN,CZFN,64.909697,-125.572998,332,-7,A,America/Edmonton,airport,OurAirports
Fort Good Hope Airport,Fort Good Hope,Canada,YGH,CYGH,66.24079895019531,-128.6510009765625,268,-7,A,America/Edmonton,airport,OurAirports
Tanna Airport,Tanna,Vanuatu,TAH,NVVW,-19.45509910583496,169.2239990234375,19,11,U,Pacific/Efate,airport,OurAirports
Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,YPC,CYPC,69.3608381154,-124.075469971,15,-7,A,America/Edmonton,airport,OurAirports
El Trompillo Airport,Santa Cruz,Bolivia,SRZ,SLET,-17.8115997314,-63.1715011597,1371,-4,U,America/La_Paz,airport,OurAirports
Juancho E. Yrausquin Airport,Saba,Netherlands Antilles,SAB,TNCS,17.645000457763672,-63.220001220703125,60,-4,U,America/Curacao,airport,OurAirports
Eagle County Regional Airport,Vail,United States,EGE,KEGE,39.64260101,-106.9179993,6548,-7,A,America/Denver,airport,OurAirports
Stokmarknes Skagen Airport,Stokmarknes,Norway,SKN,ENSK,68.578826904297,15.033416748047,11,1,E,Europe/Oslo,airport,OurAirports
Cuyahoga County Airport,Richmond Heights,United States,CGF,KCGF,41.5651016235,-81.4863967896,879,-5,A,America/New_York,airport,OurAirports
Mansfield Lahm Regional Airport,Mansfield,United States,MFD,KMFD,40.82139968869999,-82.5166015625,1297,-5,A,America/New_York,airport,OurAirports
Columbus Metropolitan Airport,Columbus,United States,CSG,KCSG,32.516300201416016,-84.93890380859375,397,-5,A,America/New_York,airport,OurAirports
Lawton Fort Sill Regional Airport,Lawton,United States,LAW,KLAW,34.5676994324,-98.4166030884,1110,-6,A,America/Chicago,airport,OurAirports
Northern Colorado Regional Airport,Fort Collins,United States,FNL,KFNL,40.451804,-105.011,5016,-7,A,America/Denver,airport,OurAirports
Flagstaff Pulliam Airport,Flagstaff,United States,FLG,KFLG,35.13850021,-111.6709976,7014,-7,N,America/Phoenix,airport,OurAirports
Lake Tahoe Airport,South Lake Tahoe,United States,TVL,KTVL,38.89390182495117,-119.99500274658205,6264,-8,A,America/Los_Angeles,airport,OurAirports
Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,KTWF,42.4818,-114.487999,4154,-7,A,America/Denver,airport,OurAirports
Martha's Vineyard Airport,Vineyard Haven MA,United States,MVY,KMVY,41.3931007385,-70.6143035889,67,-5,A,America/New_York,airport,OurAirports
Concord Municipal Airport,Concord NH,United States,CON,KCON,43.20270157,-71.50229645,342,-5,A,America/New_York,airport,OurAirports
Groton New London Airport,Groton CT,United States,GON,KGON,41.3301010131836,-72.04509735107422,9,-5,A,America/New_York,airport,OurAirports
St Cloud Regional Airport,Saint Cloud,United States,STC,KSTC,45.54660034179688,-94.05989837646484,1031,-6,A,America/Chicago,airport,OurAirports
Qinhuangdao Beidaihe Airport,Bagan,Burma,BPE,ZBDH,39.666389,119.058889,46,8,U,Asia/Shanghai,airport,OurAirports
Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR,KGTR,33.450298309299995,-88.5914001465,264,-6,A,America/Chicago,airport,OurAirports
Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,Russia,GOJ,UWGG,56.230098724365,43.784000396729,256,3,N,Europe/Moscow,airport,OurAirports
Bowerman Airport,Hoquiam,United States,HQM,KHQM,46.9711990356,-123.93699646,18,-8,A,America/Los_Angeles,airport,OurAirports
Erie International Tom Ridge Field,Erie,United States,ERI,KERI,42.0831270134,-80.1738667488,732,-5,A,America/New_York,airport,OurAirports
Barnstable Municipal Boardman Polando Field,Barnstable,United States,HYA,KHYA,41.66930008,-70.28040314,54,-5,A,America/New_York,airport,OurAirports
San Pedro Airport,San Pedro,Belize,SPR,MZSP,17.9139,-87.9711,4,-6,U,America/Belize,airport,OurAirports
Sedona Airport,Sedona,United States,SDX,KSEZ,34.848598480225,-111.78800201416,4830,-7,A,America/Phoenix,airport,OurAirports
Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,KMGW,39.64289856,-79.91629791,1248,-5,A,America/New_York,airport,OurAirports
Yeager Airport,Charleston,United States,CRW,KCRW,38.37310028076172,-81.59320068359375,981,-5,A,America/New_York,airport,OurAirports
Wilkes Barre Scranton International Airport,Scranton,United States,AVP,KAVP,41.3385009766,-75.72339630130001,962,-5,A,America/New_York,airport,OurAirports
Bemidji Regional Airport,Bemidji,United States,BJI,KBJI,47.50939941,-94.93370056,1391,-6,A,America/Chicago,airport,OurAirports
Thangool Airport,Biloela,Australia,THG,YTNG,-24.493900299072266,150.5760040283203,644,10,O,Australia/Brisbane,airport,OurAirports
Fagali'i Airport,Apia,Samoa,FGI,NSFI,-13.8486995697,-171.740005493,131,13,U,Pacific/Apia,airport,OurAirports
Ballina Byron Gateway Airport,Ballina Byron Bay,Australia,BNK,YBNA,-28.8339004517,153.56199646,7,10,O,Australia/Sydney,airport,OurAirports
Hector International Airport,Fargo,United States,FAR,KFAR,46.92070007324219,-96.81580352783205,902,-6,A,America/Chicago,airport,OurAirports
Charles B. Wheeler Downtown Airport,Kansas City,United States,MKC,KMKC,39.12319946289063,-94.5927963256836,759,-6,A,America/Chicago,airport,OurAirports
Ratanakiri Airport,Ratanakiri,Cambodia,RBE,VDRK,13.729999542236328,106.98699951171876,0,7,U,Asia/Phnom_Penh,airport,OurAirports
Gillette Campbell County Airport,Gillette,United States,GCC,KGCC,44.3488998413,-105.539001465,4365,-7,A,America/Denver,airport,OurAirports
Bogashevo Airport,Tomsk,Russia,TOF,UNTT,56.380298614502,85.208297729492,597,7,N,Asia/Krasnoyarsk,airport,OurAirports
El Toro Marine Corps Air Station,Santa Ana,United States,NZJ,KNZJ,33.67610168457031,-117.7310028076172,383,-8,A,America/Los_Angeles,airport,OurAirports
Phetchabun Airport,Phetchabun,Thailand,PHY,VTPB,16.6760005951,101.194999695,450,7,U,Asia/Bangkok,airport,OurAirports
Chumphon Airport,Chumphon,Thailand,CJM,VTSE,10.711199760437012,99.36170196533205,18,7,U,Asia/Bangkok,airport,OurAirports
Jiuzhai Huanglong Airport,Jiuzhaigou,China,JZH,ZUJZ,32.8533333333,103.682222222,11327,8,U,Asia/Shanghai,airport,OurAirports
Jieyang Chaoshan International Airport,Shantou,China,SWA,ZGOW,23.552,116.5033,0,8,U,Asia/Shanghai,airport,OurAirports
Cheddi Jagan International Airport,Georgetown,Guyana,GEO,SYCJ,6.498549938201904,-58.25410079956055,95,-4,U,America/Guyana,airport,OurAirports
Guarani International Airport,Ciudad del Este,Paraguay,AGT,SGES,-25.454516,-54.842682,846,-4,S,America/Asuncion,airport,OurAirports
Eugene F. Correira International Airport,Georgetown,Guyana,OGL,SYGO,6.80628,-58.1059,10,-4,U,America/Guyana,airport,OurAirports
Kaieteur International Airport,Kaieteur,Guyana,KAI,PKSA,5.17275476456,-59.491481781,1520,-4,U,America/Guyana,airport,OurAirports
Dunhuang Airport,Dunhuang,China,DNH,ZLDH,40.16109848022461,94.80919647216795,0,8,U,Asia/Shanghai,airport,OurAirports
Ancona Falconara Airport,Ancona,Italy,AOI,LIPY,43.616299,13.3623,49,1,E,Europe/Rome,airport,OurAirports
Taba International Airport,Taba,Egypt,TCP,HETB,29.5877990723,34.7780990601,2415,2,U,Africa/Cairo,airport,OurAirports
Edward Bodden Airfield,Little Cayman,Cayman Islands,LYB,MWCL,19.660161,-80.088826,3,-5,N,America/Cayman,airport,OurAirports
Milas Bodrum International Airport,Bodrum,Turkey,BJV,LTFE,37.25059890749999,27.6643009186,21,3,E,Europe/Istanbul,airport,OurAirports
Tabarka 7 Novembre Airport,Tabarka,Tunisia,TBJ,DTKA,36.97999954223633,8.87693977355957,230,1,E,Africa/Tunis,airport,OurAirports
Sabiha Gökçen International Airport,Istanbul,Turkey,SAW,LTFJ,40.898601532,29.3092002869,312,3,E,Europe/Istanbul,airport,OurAirports
University Park Airport,State College Pennsylvania,United States,SCE,KUNV,40.8493003845,-77.84870147710001,1239,-5,A,America/New_York,airport,OurAirports
Broome International Airport,Broome,Australia,BME,YBRM,-17.944700241088867,122.23200225830078,56,8,O,Australia/Perth,airport,OurAirports
Newcastle Airport,Newcastle,Australia,NTL,YWLM,-32.79499816894531,151.83399963378906,31,10,O,Australia/Sydney,airport,OurAirports
Klagenfurt Airport,Klagenfurt,Austria,KLU,LOWK,46.642502,14.3377,1472,1,E,Europe/Vienna,airport,OurAirports
Hammerfest Airport,Hammerfest,Norway,HFT,ENHF,70.679702758789,23.668600082397,266,1,E,Europe/Oslo,airport,OurAirports
Valan Airport,Honningsvag,Norway,HVG,ENHV,71.009696960449,25.983600616455,44,1,E,Europe/Oslo,airport,OurAirports
Mehamn Airport,Mehamn,Norway,MEH,ENMH,71.02970123291,27.826700210571,39,1,E,Europe/Oslo,airport,OurAirports
Vadsø Airport,Vadsø,Norway,VDS,ENVD,70.065299987793,29.844699859619,127,1,E,Europe/Oslo,airport,OurAirports
Imam Khomeini International Airport,Tehran,Iran,IKA,OIIE,35.416099548339844,51.15219879150391,3305,3.5,E,Asia/Tehran,airport,OurAirports
Mashhad International Airport,Mashhad,Iran,MHD,OIMM,36.235198974609375,59.64099884033203,3263,3.5,E,Asia/Tehran,airport,OurAirports
Ust-Ilimsk Airport,Ust Ilimsk,Russia,UIK,UIBS,58.13610076904297,102.56500244140624,1339,8,N,Asia/Irkutsk,airport,OurAirports
Key Field,Meridian,United States,MEI,KMEI,32.33259963989258,-88.75189971923828,297,-6,A,America/Chicago,airport,OurAirports
Abraham Lincoln Capital Airport,Springfield,United States,SPI,KSPI,39.84410095,-89.67790222,598,-6,A,America/Chicago,airport,OurAirports
Cortez Municipal Airport,Cortez,United States,CEZ,KCEZ,37.3030014038,-108.627998352,5918,-7,A,America/Denver,airport,OurAirports
Yampa Valley Airport,Hayden,United States,HDN,KHDN,40.48120117,-107.2180023,6606,-7,A,America/Denver,airport,OurAirports
Gallup Municipal Airport,Gallup,United States,GUP,KGUP,35.511100769,-108.789001465,6472,-7,A,America/Denver,airport,OurAirports
Liberal Mid-America Regional Airport,Liberal,United States,LBL,KLBL,37.0442009,-100.9599991,2885,-6,A,America/Chicago,airport,OurAirports
Lamar Municipal Airport,Lamar,United States,LAA,KLAA,38.0696983337,-102.68800354,3706,-7,A,America/Denver,airport,OurAirports
Renner Field-Goodland Municipal Airport,Goodland,United States,GLD,KGLD,39.37060165,-101.6989975,3656,-7,A,America/Denver,airport,OurAirports
Yellowstone Regional Airport,Cody,United States,COD,KCOD,44.520198822,-109.024002075,5102,-7,A,America/Denver,airport,OurAirports
"Ørsta-Volda Airport, Hovden",Orsta-Volda,Norway,HOV,ENOV,62.180000305176,6.0741000175476,243,1,E,Europe/Oslo,airport,OurAirports
St. Mary's Airport,ST MARY\'S,United Kingdom,ISC,EGHE,49.91329956054688,-6.291669845581055,116,0,E,Europe/London,airport,OurAirports
Springfield Branson National Airport,Springfield,United States,SGF,KSGF,37.24570084,-93.38860321,1268,-6,A,America/Chicago,airport,OurAirports
Narvik Framnes Airport,Narvik,Norway,NVK,ENNK,68.436897277832,17.386699676514,95,1,E,Europe/Oslo,airport,OurAirports
Berlevåg Airport,Berlevag,Norway,BVG,ENBV,70.871399,29.034201,42,1,E,Europe/Oslo,airport,OurAirports
"Oslo, Fornebu Airport",Oslo,Norway,FBU,ENFB,59.89580154418945,10.617199897766112,0,1,E,Europe/Oslo,airport,OurAirports
Norilsk-Alykel Airport,Norilsk,Russia,NSK,UOOO,69.31109619140625,87.33219909667969,574,7,N,Asia/Krasnoyarsk,airport,OurAirports
Anapa Vityazevo Airport,Anapa,Russia,AAQ,URKA,45.002101898193,37.347301483154,174,3,N,Europe/Moscow,airport,OurAirports
Joplin Regional Airport,Joplin,United States,JLN,KJLN,37.151798248291016,-94.49829864501952,981,-6,A,America/Chicago,airport,OurAirports
Lehigh Valley International Airport,Allentown,United States,ABE,KABE,40.652099609375,-75.44080352783203,393,-5,A,America/New_York,airport,OurAirports
Northwest Arkansas Regional Airport,Bentonville,United States,XNA,KXNA,36.281898,-94.306801,1287,-6,A,America/Chicago,airport,OurAirports
Atyrau Airport,Atyrau,Kazakhstan,GUW,UATG,47.12189865112305,51.8213996887207,-72,5,U,Asia/Oral,airport,OurAirports
Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,KZO,UAOO,44.706902,65.592499,433,6,U,Asia/Qyzylorda,airport,OurAirports
South Bend Regional Airport,South Bend,United States,SBN,KSBN,41.70869827270508,-86.31729888916016,799,-5,A,America/New_York,airport,OurAirports
Bykovo Airport,Moscow,Russia,BKA,UUBB,55.6171989441,38.0600013733,427,3,N,Europe/Moscow,airport,OurAirports
Talagi Airport,Arkhangelsk,Russia,ARH,ULAA,64.60030364990234,40.71670150756836,62,3,N,Europe/Moscow,airport,OurAirports
Saratov Central Airport,Saratov,Russia,RTW,UWSS,51.56499862670898,46.04669952392578,499,3,N,Europe/Moscow,airport,OurAirports
Novy Urengoy Airport,Novy Urengoy,Russia,NUX,USMU,66.06939697265625,76.52030181884766,210,5,N,Asia/Yekaterinburg,airport,OurAirports
Noyabrsk Airport,Noyabrsk,Russia,NOJ,USRO,63.18330001831055,75.2699966430664,446,5,N,Asia/Yekaterinburg,airport,OurAirports
Aktau Airport,Aktau,Kazakhstan,SCO,UATE,43.8601,51.091999,73,5,U,Asia/Oral,airport,OurAirports
Ukhta Airport,Ukhta,Russia,UCT,UUYH,63.56689834594727,53.8046989440918,482,3,N,Europe/Moscow,airport,OurAirports
Usinsk Airport,Usinsk,Russia,USK,UUYS,66.00469970703125,57.3671989440918,262,3,N,Europe/Moscow,airport,OurAirports
Pechora Airport,Pechora,Russia,PEX,UUYP,65.12110137939453,57.13079833984375,98,3,N,Europe/Moscow,airport,OurAirports
Naryan Mar Airport,Naryan-Mar,Russia,NNM,ULAM,67.63999938964844,53.12189865112305,36,3,N,Europe/Moscow,airport,OurAirports
Pskov Airport,Pskov,Russia,PKV,ULOO,57.78390121459961,28.39559936523437,154,3,N,Europe/Moscow,airport,OurAirports
Kogalym International Airport,Kogalym,Russia,KGP,USRK,62.19039916992188,74.53379821777344,220,5,N,Asia/Yekaterinburg,airport,OurAirports
Yemelyanovo Airport,Krasnoyarsk,Russia,KJA,UNKL,56.172901,92.493301,942,7,N,Asia/Krasnoyarsk,airport,OurAirports
Sary-Arka Airport,Karaganda,Kazakhstan,KGF,UAKK,49.67079925537109,73.33439636230469,1765,6,U,Asia/Qyzylorda,airport,OurAirports
Uray Airport,Uraj,Russia,URJ,USHU,60.10329818725586,64.82669830322266,190,5,N,Asia/Yekaterinburg,airport,OurAirports
Ivanovo South Airport,Ivanovo,Russia,IWA,UUBI,56.93939971923828,40.940799713134766,410,3,N,Europe/Moscow,airport,OurAirports
Longjia Airport,Changchun,China,CGQ,ZYCC,43.9962005615,125.684997559,706,8,U,Asia/Shanghai,airport,OurAirports
Niigata Airport,Niigata,Japan,KIJ,RJSN,37.9558982849,139.121002197,29,9,U,Asia/Tokyo,airport,OurAirports
Johnston Atoll Airport,Johnston Island,Johnston Atoll,JON,PJON,16.7285995483,-169.533996582,7,-10,U,Pacific/Johnston,airport,OurAirports
Smith Field,Fort Wayne IN,United States,SMD,KSMD,41.14339828,-85.15280151,835,-5,A,America/New_York,airport,OurAirports
California Redwood Coast-Humboldt County Airport,Arcata CA,United States,ACV,KACV,40.978101,-124.109,221,-8,A,America/Los_Angeles,airport,OurAirports
Albert J Ellis Airport,Jacksonville NC,United States,OAJ,KOAJ,34.8292007446,-77.61209869380001,94,-5,A,America/New_York,airport,OurAirports
Tuscaloosa Regional Airport,Tuscaloosa AL,United States,TCL,KTCL,33.220600128174,-87.611396789551,170,-6,A,America/Chicago,airport,OurAirports
Dubuque Regional Airport,Dubuque IA,United States,DBQ,KDBQ,42.40200043,-90.70950317,1077,-6,A,America/Chicago,airport,OurAirports
Shun Tak Heliport,Hong Kong,Hong Kong,HHP,VHST,22.2893714905,114.152153015,107,8,N,Asia/Hong_Kong,airport,OurAirports
Uru Harbour Airport,Atoifi,Solomon Islands,ATD,AGAT,-8.87333,161.011002,0,11,U,Pacific/Guadalcanal,airport,OurAirports
Gwaunaru'u Airport,Auki,Solomon Islands,AKS,AGGA,-8.70257,160.682007,5,11,U,Pacific/Guadalcanal,airport,OurAirports
Ballalae Airport,Ballalae,Solomon Islands,BAS,AGGE,-6.990745,155.886656,5,11,U,Pacific/Guadalcanal,airport,OurAirports
Fera/Maringe Airport,Fera Island,Solomon Islands,FRE,AGGF,-8.1075,159.576996,0,11,U,Pacific/Guadalcanal,airport,OurAirports
Babanakira Airport,Mbambanakira,Solomon Islands,MBU,AGGI,-9.7475004196167,159.83900451660156,0,11,U,Pacific/Guadalcanal,airport,OurAirports
